%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
34, 1154.47, -341.01, 3954.04, 479.37, 0.000, 0.000, 0.000, 14:10:26.709, 1554495026709
35, 1111.88, -81.53, 4771.27, 182.73, 0.000, 0.000, 0.000, 14:10:26.710, 1554495026710
36, 342.32, -712.50, 4437.20, -746.03, 0.000, 0.000, 0.000, 14:10:26.710, 1554495026710
37, 834.04, -544.53, 4078.26, 71.97, 0.000, 0.000, 0.000, 14:10:26.724, 1554495026724
38, 1356.64, -21.74, 4962.29, 583.42, 0.000, 0.000, 0.000, 14:10:26.724, 1554495026724
39, 445.22, -544.98, 5863.11, 255.74, 0.000, 0.000, 0.000, 14:10:26.739, 1554495026739
40, 582.31, -662.55, 5486.52, 623.54, 0.000, 0.000, 0.000, 14:10:26.739, 1554495026739
41, 1329.20, -148.98, 5203.90, 739.99, 0.000, 0.000, 0.000, 14:10:26.740, 1554495026740
42, 708.03, -308.86, 6075.88, 653.23, 0.000, 0.000, 0.000, 14:10:26.740, 1554495026740
43, 354.82, -729.39, 5915.86, 432.11, 0.000, 0.000, 0.000, 14:10:26.753, 1554495026753
44, 1088.17, -339.95, 4936.40, 500.88, 0.000, 0.000, 0.000, 14:10:26.753, 1554495026753
